ID,NOMBRE,NOMBRE2,LOCALIDAD,DEPARTAMENTO,JURISDICCIÓN,CUE ANEXO,DOMICILIO
4195,J.DE INF. DR. NICOLAS AVELLANEDA,JARDIN DE INFANTES DOCTOR NICOLAS AVELLANEDA,VILLA MARIA,CÓRDOBA,,140159500,BUENOS AIRES 2362 GENERAL SAN MARTIN VILLA MARIA
4196,J.DE INF. DR. NICOLAS AVELLANEDA,JARDIN DE INFANTES DOCTOR NICOLAS AVELLANEDA,COLONIA VALTERIANA,CÓRDOBA,,140248800,SARMIENTO S/N   VILLA VALTELINA
4197,J.DE INF. DR. NICOLAS AVELLANEDA ANEXO COLONIA SANTA ROSA,JARDIN DE INFANTES DOCTOR NICOLAS AVELLANEDA ANEXO COLONIA SANTA ROSA,NO FIGURA EN TABLA,CÓRDOBA,,140159501,CALLE PUBLICA S/N°   PARAJE COLONIA SANTA ROSA P/ARROYO ALGODON
4198,J.DE INF. DR. PABLO JULIO RODRIGUEZ,JARDIN DE INFANTES DOCTOR PABLO JULIO RODRIGUEZ,BALNEARIA,CÓRDOBA,,140192200,LAVALLE 150  BALNEARIA
4199,J.DE INF. DR. PABLO JULIO RODRIGUEZ ANEXO COLONIA EL DESQUITE,JARDIN DE INFANTES DOCTOR PABLO JULIO RODRIGUEZ ANEXO COLONIA EL DESQUITE,EL DESQUITE,CÓRDOBA,,140192201,CALLE PUBLICA S/N°   COLONIA EL DESQUITE P/BANEARIA
4200,J.DE INF. DR. PABLO RUEDA,JARDIN DE INFANTES DOCTOR PABLO RUEDA,LA GRANJA,CÓRDOBA,,140416300,OMBU  VILLA ANI MI ESQUINA CHAÑAR
4201,J.DE INF. DR. PABLO RUEDA,JARDIN DE INFANTES DOCTOR PABLO RUEDA,COLONIA TIROLESA,CÓRDOBA,,140481500,AVENIDA ILLIA (NORTE) 575 CENTRO
4202,J.DE INF. DR. PABLO RUEDA ANEXO LOS MOLLES,JARDIN DE INFANTES DOCTOR PABLO RUEDA ANEXO LOS MOLLES,LOS MOLLES,CÓRDOBA,,140416301,CALLE PUBLICA   LOS MOLLES P/CNO.VIEJO A ESTACION CAROYA
4203,J.DE INF. DR. PEDRO C. MOLINA,JARDIN DE INFANTES DOCTOR PEDRO C MOLINA,ALMAFUERTE,CÓRDOBA,,140306000,AV. BUENOS AIRES 445 BELGRANO ALMAFUERTE
4133,J.DE INF. DOCTOR RAMON J. CARCANO,JARDIN DE INFANTES DOCTOR RAMON J CARCANO,CORDOBA,CAPITAL,CÓRDOBA,140221200,CATAMARCA 1459 GENERAL PAZ B° GENERAL PAZ
4204,J.DE INF. DR. RENE FAVALORO,JARDIN DE INFANTES DOCTOR RENE FAVALORO,GENERAL DEHEZA,CÓRDOBA,,140499200,CHACO Y BV. FRANCIA  POLIDEPORTIVO GENERAL DEHEZA
4205,J.DE INF. DR. RICARDO LEVENE,JARDIN DE INFANTES DOCTOR RICARDO LEVENE,SAUCE ARRIBA,CÓRDOBA,,140145900,CALLE PUBLICA   PARAJE PIEDRA PINTADA QUE PERTENECE A LA LOC. SAUCE ARRIBA
4212,J.DE INF. DR.SANTIAGO DERQUI,JARDIN DE INFANTES DOCTOR SANTIAGO DERQUI,COLONIA PROSPERIDAD,CÓRDOBA,,140310200,CORDOBA 333  COLONIA PROSPERIDAD
4213,J.DE INF. DR.SANTIAGO DERQUI ANEXO DE COLONIA SANTA MARIA,JARDIN DE INFANTES DOCTOR SANTIAGO DERQUI ANEXO DE COLONIA SANTA MARIA,COLONIA SANTA MARIA,CÓRDOBA,,140310201,CALLE PUBLICA   COLONIA SANTA MARIA
4206,J.DE INF. DR. SILVIO JUAN BERTEA LAMBERTO,JARDIN DE INFANTES DOCTOR SILVIO JUAN BERTEA LAMBERTO,MONTE RALO,CÓRDOBA,,140244300,PASAJE LUIS DAMIANO   MONTE RALO
4214,J.DE INF. DRA. ALICIA MOREAU DE JUSTO,JARDIN DE INFANTES DOCTORA ALICIA MOREAU DE JUSTO,GENERAL LEVALLE,CÓRDOBA,,140085700,CARLOS GARDEL 546 SUR GENERAL LEVALLE
4134,J.DE INF. DOCTORA CECILIA GRIERSON,JARDIN DE INFANTES DOCTORA CECILIA GRIERSON,LOS COCOS,PUNILLA,CÓRDOBA,140264400,INTENDENTE BAUTISTA MAFFASSANTI S/N  CENTRO LOS COCOS
4135,J.DE INF. DOLORES MOYANO DIAZ,JARDIN DE INFANTES DOLORES MOYANO DIAZ,LUQUE,RIO SEGUNDO,CÓRDOBA,140116400,25 DE MAYO 550 CENTRO LUQUE
4136,J.DE INF. DOMINGO F. SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,EL FORTIN,SAN JUSTO,CÓRDOBA,140099200,MATEO OLIVERO 528 CENTRO EL FORTIN
4137,J.DE INF. DOMINGO F. SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,HUANCHILLAS,JUAREZ CELMAN,CÓRDOBA,140109800,EMILIO R. LEMOS   HUANCHILLAS
4138,J.DE INF. DOMINGO F. SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,LA CAROLINA,RIO CUARTO,CÓRDOBA,140113100,DOMINGO F. SARMIENTO S/N°   LA CAROLINA-EL POTOSÍ-
4139,J.DE INF. DOMINGO F. SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,NONO,SAN ALBERTO,CÓRDOBA,140144300,DOMINGO F. SARMIENTO 329  NONO
4140,J.DE INF. DOMINGO F. SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,LA CRUZ,CALAMUCHITA,CÓRDOBA,140247000,SARMIENTO 472  LA CRUZ
4141,J.DE INF. DOMINGO F. SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,VILLA CARLOS PAZ,PUNILLA,CÓRDOBA,140287300,LAS MARGARITAS  VILLA INDEPENDENCIA VILLA CARLOS PAZ
4142,J.DE INF. DOMINGO F. SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,LOS CHAÑARES,COLON,CÓRDOBA,140347800,LOTE 6 D (LOS CHAÑARES)   LOS CHAÑARES P/COLONIA CAROYA
4143,J.DE INF. DOMINGO F. SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,SERRANO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA,140349000,CORDOBA 612  SERRANO
4145,J.DE INF. DOMINGO F.SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,PLAZA VIDELA,RIO SEGUNDO,CÓRDOBA,140032300,JOAQUIN CURTO S/N   PLAZA VIDELA
4146,J.DE INF. DOMINGO F.SARMIENTO,JARDIN DE INFANTES DOMINGO F SARMIENTO,DEVOTO,SAN JUSTO,CÓRDOBA,140098000,BELGRANO 312 CENTRO DEVOTO
4144,J.DE INF. DOMINGO F. SARMIENTO ANEXO EL RASTREADOR,JARDIN DE INFANTES DOMINGO F SARMIENTO ANEXO EL RASTREADOR,EL RASTREADOR,JUAREZ CELMAN,CÓRDOBA,140109801,CALLE PUBLICA S/N   EL RASTREADOR
4147,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,PASCO,GENERAL SAN MARTIN,CÓRDOBA,140018100,SARMIENTO 375  PASCO
4148,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,LAS PERDICES,TERCERO ARRIBA,CÓRDOBA,140037700,SAN JERONIMO Y SAN MARTIN  CENTRO LAS PERDICES
4149,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,VIAMONTE,UNION,CÓRDOBA,140052600,9 DE JULIO 245 CENTRO VIAMONTE
4150,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,TANTI,PUNILLA,CÓRDOBA,140077800,MONSEÑOR DE ANDREA 115 CENTRO TANTI
4151,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,RIO CUARTO,RIO CUARTO,CÓRDOBA,140088900,FRAY MAMERTO ESQUIU 1035 BIMACO RIO CUARTO
4152,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,SAN FRANCISCO,SAN JUSTO,CÓRDOBA,140093000,ITURRASPE 2454 ROCA SAN FRANCISCO
4153,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,MENDIOLAZA,COLON,CÓRDOBA,140098300,AVENIDA MALVINAS  CENTRO MENDIOLAZA
4154,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,LA CARLOTA,JUAREZ CELMAN,CÓRDOBA,140125500,JORGE R. ROSS 183 CENTRO LA CARLOTA
4155,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,LOS CISNES,JUAREZ CELMAN,CÓRDOBA,140128100,BUENOS AIRES 220  LOS CISNES
4156,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,MATORRALES,RIO SEGUNDO,CÓRDOBA,140164600,SARMIENTO 248  MATORRALES
4157,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,MONTE LEÑA,UNION,CÓRDOBA,140174100,INDEPENDENCIA 89  MONTE LEÑA
4158,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,ACHIRAS,RIO CUARTO,CÓRDOBA,140180300,ALSINA 333  ACHIRAS
4159,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,ALPA CORRAL,RIO CUARTO,CÓRDOBA,140180600,JULIO C.BORDA S/N  CENTRO ALPA CORRAL (AL LADO DEL CENTRO CULTURAL)
4160,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,OLIVA,TERCERO ARRIBA,CÓRDOBA,140362200,JUAN MARENGO 44 MEDALLA MILAGROSA OLIVA
4161,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,RIO DE LOS SAUCES,CALAMUCHITA,CÓRDOBA,140377000,CALLE PUBLICA S/N°   RIO DE LOS SAUCES
4162,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,LOS CHAÑARITOS N° 1,CRUZ DEL EJE,CÓRDOBA,140386200,CALLE PUBLICA  LAPRIDA
4163,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,RIO CEBALLOS,COLON,CÓRDOBA,140386900,DORREGO  LA QUEBRADA RIO CEBALLOS
4164,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,LA CALERA,COLON,CÓRDOBA,140408100,BELGRANO 711 CENTRO LA CALERA
4165,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,JOVITA,GENERAL ROCA,CÓRDOBA,140413900,ROQUE SAENZ PEÑA 244 CENTRO JOVITA
4166,J.DE INF. DOMINGO FAUSTINO SARMIENTO,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO,ALEJO LEDESMA,MARCOS JUAREZ,CÓRDOBA,140419900,JOSUE RODRIGUEZ 267 CENTRO OESTE ALEJO LEDESMA
4169,J.DE INF. DOMINGO FAUSTINO SARMIENTO ANEXO COLONIA AMALIA,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO ANEXO COLONIA AMALIA,COLONIA AMALIA,CÓRDOBA,,140098002,CALLE PUBLICA
4167,J.DE INF. DOMINGO FAUSTINO SARMIENTO  ANEXO DE LAS CHACRAS,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO ANEXO DE LAS CHACRAS,COLONIA TIROLESA,COLON,CÓRDOBA,140347801,COLONIA TIROLESA
4168,J.DE INF. DOMINGO FAUSTINO SARMIENTO  ANEXO VILLA GARCIA,JARDIN DE INFANTES DOMINGO FAUSTINO SARMIENTO ANEXO VILLA GARCIA,TANTI,PUNILLA,CÓRDOBA,140077801,TANTI
4170,J.DE INF. DON ORIONE,JARDIN DE INFANTES DON ORIONE,CORDOBA,CÓRDOBA,,140156300,JOSE BENITO COTTOLENGO 1955 SANTA ISABEL 1RA. SECCION B° SANTA ISABEL 1RA. SECCION-CNO.A ALTA GRACIA KM. 7
3902,J. DE INF. DORA REGIS DE HERRERO,JARDIN DE INFANTES DORA REGIS DE HERRERO,HERNANDO,TERCERO ARRIBA,CÓRDOBA,140040700,BELGRANO SUD  BELGRANO HERNANDO
4215,J.DE INF. EDITH VERA (Bº ZEPA),JARDIN DE INFANTES EDITH VERA (B ZEPA),CORDOBA,CÓRDOBA,,140502900,CALLE PUBLICA S/N  ZEPA A Y B AL NORTE DEL MERCADO DE ABASTO DE FRUTAS Y VERDURAS
3905,J. DE INF. EDITH VERA DE B° SAN MARTIN (400 VIVIENDAS),JARDIN DE INFANTES EDITH VERA DE B SAN MARTIN (400 VIVIENDAS),VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140524700,AV. JOSE PERAZZOLO Y SAN LUIS  SAN MARTIN (400 VIVIENDAS) BARRIO SAN MARTIN (400 VIVIENDAS)
4216,J.DE INF. EDUARDO WILDE,JARDIN DE INFANTES EDUARDO WILDE,EL QUEBRACHAL,CÓRDOBA,,140011100,AVENIDA ARTURO CAPDEVILA KM.16   EL QUEBRACHAL
4217,J.DE INF. EGIDIO CERRITO (EX S/N. DE Bº CHINGOLO I),JARDIN DE INFANTES EGIDIO CERRITO (EX SIN NOMBRE DE B CHINGOLO I),CORDOBA,CÓRDOBA,,140497400,CALLE PUBLICA S/N°  CHINGOLO I B°CHINGOLO I(A LA ALTURA DE AV. JUAN  B. JUSTO AL 7000)
4218,J.DE INF. EJERCITO ARGENTINO,JARDIN DE INFANTES EJERCITO ARGENTINO,CORDOBA,CÓRDOBA,,140002700,PASAJE WASHINGTON 3664 VILLA LOS PINOS B° VILLA LOS PINOS
4219,J.DE INF. EJERCITO ARGENTINO,JARDIN DE INFANTES EJERCITO ARGENTINO,CORDOBA,CÓRDOBA,,140021900,LUMIERE 5525 ITUZAINGO B° ITUZAINGO
4220,J.DE INF. EJERCITO ARGENTINO,JARDIN DE INFANTES EJERCITO ARGENTINO,CORDOBA,CÓRDOBA,,140125200,CHASCOMUS 3370 JARDIN DEL PILAR
4221,J.DE INF. EJERCITO ARGENTINO,JARDIN DE INFANTES EJERCITO ARGENTINO,CORDOBA,CÓRDOBA,,140343300,AV. HUMBERTO PRIMO 3455 VILLA SIBURU B° VILLA SIBURU
4222,J.DE INF. EJERCITO DE LOS ANDES,JARDIN DE INFANTES EJERCITO DE LOS ANDES,CORDOBA,CÓRDOBA,,140212200,GENERAL TOMAS GUIDO 114 SAN MARTIN B° SAN MARTIN
4223,J.DE INF. EL GRAN CAPITAN,JARDIN DE INFANTES EL GRAN CAPITAN,ALEJANDRO ROCA,CÓRDOBA,,140101000,CARLOS AVETTA 244 CENTRO ALEJANDRO ROCA
4224,J.DE INF. EL JILGUERITO,JARDIN DE INFANTES EL JILGUERITO,ARROYO CABRAL,CÓRDOBA,,140062000,RIVADAVIA 938  ARROYO CABRAL
4225,J.DE INF. EL MUNDO DE LOS CHICOS,JARDIN DE INFANTES EL MUNDO DE LOS CHICOS,SANTA ROSA DE CALAMUCHITA,CÓRDOBA,,140448600,MARIANO MORENO 49 CENTRO SANTA ROSA DE CALAMUCHITA
4226,J.DE INF. EL OBRAJE,JARDIN DE INFANTES EL OBRAJE,ALTA GRACIA,CÓRDOBA,,140534000,OBREGON CANO S/N°  RESERVA DE LOYOLA ALTA GRACIA
4227,J.DE INF. ELENA AMALIA LOPEZ LALLANA,JARDIN DE INFANTES ELENA AMALIA LOPEZ LALLANA,CORDOBA,CÓRDOBA,,140478500,BURELA S/N°  1º DE MAYO B° 1º DE MAYO (A LA ALTURA DE AGUSTIN GARZON 5600)
4228,J.DE INF. ELISA K. DE LITVACK,JARDIN DE INFANTES ELISA K DE LITVACK,CORDOBA,CÓRDOBA,,140057700,CURAQUEN 6700 LA SALLE B° LA SALLE
4229,J.DE INF. ELOY GOMEZ,JARDIN DE INFANTES ELOY GOMEZ,FALDA DE LOS REARTES,CÓRDOBA,,140006400,RUTA PROVINCIAL NUMERO 5 KM 74   RUTA PROVINCIAL NUMERO 5 KM 74
4230,J.DE INF. ELPIDIO TORRES,JARDIN DE INFANTES ELPIDIO TORRES,CORDOBA,CÓRDOBA,,140501100,CALLE PUBLICA  S.M.A.T.A. BARRIO S.M.A.T.A.
4231,J.DE INF. EMILIO ANDRES,JARDIN DE INFANTES EMILIO ANDRES,MARCOS JUAREZ,CÓRDOBA,,140281100,RUTA NAC N° 9 KM 44  VILLA EL PANAL MARCOS JUAREZ-RUTA NAC.9-KM 444
4232,J.DE INF. EMILIO F. OLMOS,JARDIN DE INFANTES EMILIO F OLMOS,ONCATIVO,CÓRDOBA,,140121700,LAS HERAS 325  ONCATIVO
4233,J.DE INF. EMILIO F. OLMOS,JARDIN DE INFANTES EMILIO F OLMOS,SAN JOSE,CÓRDOBA,,140151000,LAVALLE S/N  CENTRO SAN JOSE
4234,J.DE INF. EMILIO F. OLMOS,JARDIN DE INFANTES EMILIO F OLMOS,GENERAL CABRERA,CÓRDOBA,,140171000,12 DE OCTUBRE 565 CENTRO GENERAL CABRERA
4235,J.DE INF. EMILIO F.OLMOS ANEXO EL BARRIAL,JARDIN DE INFANTES EMILIO F OLMOS ANEXO EL BARRIAL,EL BARRIAL,SAN JAVIER,CÓRDOBA,140151001,EL BARRIAL
4236,J.DE INF. EMILIO FELIPE OLMOS,JARDIN DE INFANTES EMILIO FELIPE OLMOS,LUYABA,CÓRDOBA,,140219100,CALLE PUBLICA S/N   LUYABA P/RUTA PROV. Nº14
4237,J.DE INF. ENRIQUE LARRETA,JARDIN DE INFANTES ENRIQUE LARRETA,ALTA GRACIA,CÓRDOBA,,140004600,CONSEJAL RUSCONI 918 EL CAÑITO ALTA GRACIA
4238,J.DE INF. ERNESTO ARRIETA,JARDIN DE INFANTES ERNESTO ARRIETA,EL SIMBOLAR,CÓRDOBA,,140197700,CALLE PUBLICA   LAS PIEDRITAS
4239,J.DE INF. ERNESTO BANCALARI,JARDIN DE INFANTES ERNESTO BANCALARI,CORDOBA,CÓRDOBA,,140027800,FRAY BENTOS 4596 GENERAL ARTIGAS
4240,J.DE INF. ERNESTO BAVIO,JARDIN DE INFANTES ERNESTO BAVIO,CRUZ DEL EJE,CÓRDOBA,,140071200,AV. CARLOS PELLEGRINI 150 CENTRO CRUZ DEL EJE
4241,J.DE INF. ERNESTO JUSTO PERALTA,JARDIN DE INFANTES ERNESTO JUSTO PERALTA,COLONIA MIRAMAR,CÓRDOBA,,140133200,CALLE PUBLICA   COLONIA MIRAMAR
4243,J.DE INF. ESCUELA MATERNAL Nº 1,JARDIN DE INFANTES ESCUELA MATERNAL 1,CORDOBA,CÓRDOBA,,140362800,PAUNERO ESQ. JULIO A. ROCA  PARQUE SARMIENTO
4244,J.DE INF. ESCUELA MATERNAL Nº 2,JARDIN DE INFANTES ESCUELA MATERNAL 2,CORDOBA,CÓRDOBA,,140046400,MATEO LUQUE 1060 ROGELIO MARTINEZ B° ROGELIO MARTINEZ
4242,J.DE INF. ESC. PRIMARIA DE APLICACION IES,JARDIN DE INFANTES ESCUELA PRIMARIA DE APLICACION IES,VILLA CARLOS PAZ,CÓRDOBA,,140016200,SOLIS 283 VILLA DOMINGUEZ VILLA CARLOS PAZ
4245,J.DE INF. ESPAÑA,JARDIN DE INFANTES ESPAÑA,CORDOBA,CÓRDOBA,,140505200,MARIO BRAVO 1323 ACOSTA B° ACOSTA
4246,J.DE INF. ESPIRITU SANTO,JARDIN DE INFANTES ESPIRITU SANTO,CORDOBA,CÓRDOBA,,140228300,JORGE ISAACS 4847 PARQUE LICEO 1RA. SECCION B° PARQUE LICEO 1RA. SECCION
4247,J.DE INF. ESTACION COLONIA TIROLESA,JARDIN DE INFANTES ESTACION COLONIA TIROLESA,ESTACION COLONIA TIROLESA,CÓRDOBA,,140556500,JOSE ANTONINI S/N   ESTACION COLONIA TIROLESA
4248,J.DE INF. ESTADOS UNIDOS DE NORTEAMERICA,JARDIN DE INFANTES ESTADOS UNIDOS DE NORTEAMERICA,CORDOBA,CÓRDOBA,,140265900,SANTA CRUZ 455 PASO DE LOS ANDES B° PASO DE LOS ANDES
4249,J.DE INF. ESTANISLAO DEL CAMPO,JARDIN DE INFANTES ESTANISLAO DEL CAMPO,LOS CHAÑARITOS,CÓRDOBA,,140423500,RUTA NACIONAL N°19 - Av. Gral. José de San Martín   LOS CHAÑARITOS P/RUTA NACIONAL N°19
4250,J.DE INF. ESTANISLAO TRABALON,JARDIN DE INFANTES ESTANISLAO TRABALON,VILLA DOLORES,CÓRDOBA,,140475100,PEDRO C.MOLINA Y CANAL SECUNDARIO  TRADICION VILLA DOLORES
4251,J.DE INF. ESTANISLAO TRABALON ANEXO VILLA DOLORES,JARDIN DE INFANTES ESTANISLAO TRABALON ANEXO VILLA DOLORES,VILLA DOLORES,CÓRDOBA,,140475101,CALLE PUBLICA  COLON VILLA DOLORES
4252,J.DE INF. ESTEBAN ECHEVERRIA,JARDIN DE INFANTES ESTEBAN ECHEVERRIA,VILLA GIARDINO,CÓRDOBA,,140285600,CHILE S/N  INDEPENDENCIA VILLA GIARDINO
4253,J.DE INF. ESTEBAN ECHEVERRIA,JARDIN DE INFANTES ESTEBAN ECHEVERRIA,CORDOBA,CÓRDOBA,,140336400,LOPEZ Y PLANES 2378 SAN VICENTE B° SAN VICENTE
4254,J.DE INF. ESTEBAN ECHEVERRIA ANEXO LA PUNILLA,JARDIN DE INFANTES ESTEBAN ECHEVERRIA ANEXO LA PUNILLA,VILLA GIARDINO,CÓRDOBA,,140285601,CALLE PUBLICA S/N  LA PUNILLA CAMINO DE LOS ARTESANOS
4255,J.DE INF. ESTER OULTON DE PEARSON,JARDIN DE INFANTES ESTER OULTON DE PEARSON,CORDOBA,CÓRDOBA,,140480000,CACHEUTA Y RIO DEL CAJON  OLMOS SUD B° OLMOS SUD
4256,J.DE INF. ESTER SANDRONE DE PICCO,JARDIN DE INFANTES ESTER SANDRONE DE PICCO,LAS PEÑAS,CÓRDOBA,,140195900,AV.22 DE OCTUBRE   LAS PEÑAS SUD
4257,J.DE INF. ESTHER QUEVEDO,JARDIN DE INFANTES ESTHER QUEVEDO,LUCIO V. MANSILLA,CÓRDOBA,,140165400,CALLE PUBLICA   LUCIO V. MANSILLA
4258,J.DE INF. ESTHER SANCHEZ DE ROUVIERE,JARDIN DE INFANTES ESTHER SANCHEZ DE ROUVIERE,EMBALSE,CÓRDOBA,,140419800,INGENIERO CASSAFOUTH S/N°  VILLA IRUPE EMBALSE P/CAMINO A LA LOCALIDAD SEGUNDA USINA
4259,J.DE INF. EVA DUARTE,JARDIN DE INFANTES EVA DUARTE,CORDOBA,CÓRDOBA,,140480100,BARTOLOME HIDALGO  1050 PARQUE LICEO 2DA. SECCION B°PARQUE LICEO 2DA. SECCION
4260,J.DE INF. FACUNDO QUIROGA,JARDIN DE INFANTES FACUNDO QUIROGA,SAN JOSE DE LA DORMIDA,CÓRDOBA,,140568100,EVA PERON S/N   SAN JOSE DE LA DORMIDA
3906,J. DE INF. FASTA INMACULADA CONCEPCION,JARDIN DE INFANTES FASTA INMACULADA CONCEPCION,SAN FRANCISCO,SAN JUSTO,CÓRDOBA,140523900,SAENZ PEÑA 1151 CATEDRAL B°ALBERDI
4261,J.DE INF. FEDERICO FROEBEL,JARDIN DE INFANTES FEDERICO FROEBEL,VILLA NUEVA,CÓRDOBA,,140132000,DEAN FUNES 1250 CENTRO VILLA NUEVA
4262,J.DE INF. FEDERICO FROEBEL,JARDIN DE INFANTES FEDERICO FROEBEL,SAIRA,CÓRDOBA,,140147600,SAN MARTIN 514  SAIRA
4263,J.DE INF. FEDERICO FROEBEL,JARDIN DE INFANTES FEDERICO FROEBEL,LAS PEÑAS,CÓRDOBA,,140190700,JUAN CASIMIRO FLORES 311  LAS PE?S
4264,J.DE INF. FEDERICO FRÖEBEL,JARDIN DE INFANTES FEDERICO FRÖEBEL,CORDOBA,CÓRDOBA,,140126400,PAMPAYASTA  2176 OÑA B°OÑA
4265,J.DE INF. FEDERICO FROEBEL ANEXO 01,JARDIN DE INFANTES FEDERICO FROEBEL ANEXO 01,VILLA NUEVA,CÓRDOBA,,140132001,LOS ARRAYANES 152 CTALAMOCHITA VILLA NUEVA
4266,J.DE INF. FEDERICO FROEBEL ANEXO LOS MISTOLES,JARDIN DE INFANTES FEDERICO FROEBEL ANEXO LOS MISTOLES,LOS MISTOLES,TOTORAL,CÓRDOBA,140190701,LOS MISTOLES
4267,J.DE INF. FEDERICO NEHER (EX NAC N° 50),JARDIN DE INFANTES FEDERICO NEHER (EX NACIONAL 50),SANTA ELENA,CÓRDOBA,,140124600,CALLE PUBLICA S/N    RUTA PROVINCIAL N ?21
4268,J.DE INF. FENELON ZUVIRIA,JARDIN DE INFANTES FENELON ZUVIRIA,MORRISON,CÓRDOBA,,140269700,MARIANO MORENO 836 NORTE MORRISON
4269,J.DE INF. FERNANDO CHACARELLI,JARDIN DE INFANTES FERNANDO CHACARELLI,CORDOBA,CÓRDOBA,,140517300,PASCUAL RUIZ HUIDOBRO 5519 EL QUEBRACHO B° EL QUEBRACHO
5056,J.DE INF.FLORA IRENE POLICARDO,JARDIN DE INFANTES FLORA IRENE POLICARDO,VILLA CARLOS PAZ,PUNILLA,CÓRDOBA,140538500,SUCRE 124 CARLOS PAZ SIERRAS
4270,J.DE INF. FLORENTINO AMEGHINO,JARDIN DE INFANTES FLORENTINO AMEGHINO,FREYRE,CÓRDOBA,,140028200,SARMIENTO 516  FREYRE
4271,J.DE INF. FLORENTINO AMEGHINO,JARDIN DE INFANTES FLORENTINO AMEGHINO,UNQUILLO,CÓRDOBA,,140098200,GUAICURUES  GOBERNADOR PIZARRO UNQUILLO
4272,J.DE INF. FLORENTINO AMEGHINO,JARDIN DE INFANTES FLORENTINO AMEGHINO,SIMBOLAR,CÓRDOBA,,140190500,CALLE PUBLICA   SIMBOLAR
4273,J.DE INF. FLORENTINO AMEGHINO,JARDIN DE INFANTES FLORENTINO AMEGHINO,BELL VILLE,CÓRDOBA,,140269200,ENTRE RIOS 457 CENTRO BELL VILLE
4274,J.DE INF. FLORENTINO AMEGHINO,JARDIN DE INFANTES FLORENTINO AMEGHINO,VILLA MARIA,CÓRDOBA,,140337100,INTENDENTE PEÑA 450 FLORENTINO AMEGHINO VILLA MARIA
4275,J.DE INF. FLORENTINO AMEGHINO ANEXO CNIA ITURRASPE OESTE,JARDIN DE INFANTES FLORENTINO AMEGHINO ANEXO CNIA ITURRASPE OESTE,COLONIA ITURRASPE,CÓRDOBA,,140028203,CALLE PUBLICA   COLONIA ITURRASPE (O) P/FREYRE
4276,J.DE INF. FRANCISCA COLOMA LUCIA COLL,JARDIN DE INFANTES FRANCISCA COLOMA LUCIA COLL,COSQUIN,CÓRDOBA,,140552900,MOSCONI 641 LA HUELGA COSQUIN
